Dune Field,Latitude,Longitude,Large Type,Large Wavelength (m),Large Width (m),Large Height (m),Small Type,Small Wavelength (m),Small Width (m),Small Height (m),Mean Resultant Flux Magnitude (m^2/yr),Mean of Flux Magnitudes (m^2/yr)
Munga-Thirri,-26.276338577270508,136.6872100830078,l,998.9857459605598,8848.945229648905,22.207765019587843,l,998.9857459605598,8848.945229648905,22.207765019587843,4.102198313919663,7.5790389715532
Central Takla Makan,39.203731536865234,81.28108215332031,l,804.1641065357293,14990.991319867144,27.88763118819211,b,441.9839638768036,1522.5621788044637,18.76232067707114,5.15836720724172,8.864052397908493
El Djouf,17.283367156982422,357.749267578125,l,717.2050697871731,25168.06319318305,25.41441618985091,b,300.2769238834457,621.3230993952939,15.385102955198336,2.816010409282569,10.337737595671143
Ergs Iguidi \& Chech,24.309125900268555,356.343017578125,l,1245.3183041455018,9493.365010612384,35.30727618321569,b,653.6043528098955,1951.434043765968,23.69169401859256,8.490238524369845,15.321212604768368
Central Takla Makan,39.484764099121094,85.49982452392578,b,1584.8558132436062,8104.423238044545,37.354074802532544,b,1584.8558132436062,8104.423238044545,37.354074802532544,14.752594944998576,19.1181516879035
El Djouf,20.655731201171875,348.468017578125,b,791.8754976579123,1359.5883404945178,22.907087881187767,b,425.7725487698537,568.9917498030616,17.79009133289564,13.297023556407645,17.178908530943954
Grand Erg Oriental,32.177974700927734,7.874983787536621,s,1535.0562616931838,2290.726236534638,76.9084581208307,s,1535.0562616931838,2290.726236534638,76.9084581208307,3.7818469344346597,21.378616376377412
Ergs Iguidi \& Chech,24.028095245361328,355.780517578125,l,1578.445149134407,17950.159503853298,61.04576882112512,l,1138.2738973278213,7627.826038615971,58.521383857301,8.063250213496875,14.344180138950442
Central Takla Makan,38.64167404174805,83.53107452392578,l,1611.6415649245396,12927.22043183899,42.98277100565389,b,890.8208458946266,2569.9527618921047,30.01971308331383,7.057285726416166,11.982641694009255
Grand Erg Oriental,29.64870262145996,7.874983787536621,s,2082.745928216214,3717.2437300367133,145.28858866117454,s,2082.745928216214,3717.2437300367133,145.28858866117454,0.9821222997583458,16.02327910728922
Grand Erg Oriental,30.491792678833008,9.562479972839355,s,1910.4057070371466,2687.832384457944,60.8581456143544,s,1910.4057070371466,2687.832384457944,60.8581456143544,3.2074751481015786,18.929079925560345
Ergs Iguidi \& Chech,28.24355125427246,356.624267578125,l,1626.7090926794515,8008.034955432542,34.676179942259665,l,1626.7090926794515,8008.034955432542,34.676179942259665,0.5173540910068034,23.44409452867025
Trarza Reion Desert,17.845428466796875,345.936767578125,b,1142.8104565983529,3418.2082782520083,24.698036673090012,b,1142.8104565983529,3418.2082782520083,24.698036673090012,7.955678748515471,17.760047790549272
Grand Erg Oriental,31.896944046020508,7.593734264373779,s,1582.7176123675256,2973.723233138345,32.134738323274576,s,1582.7176123675256,2973.723233138345,32.134738323274576,2.929234135744287,20.1862748868329
Ergs Iguidi \& Chech,27.40045928955078,358.311767578125,l,1686.4255073782688,45467.36218750676,38.08751097445442,l,1686.4255073782688,45467.36218750676,38.08751097445442,7.682576915632007,20.4838681430677
Grand Erg Oriental,30.21076202392578,7.874983787536621,s,1485.7995317625985,3550.953573220415,84.31104646069332,s,1485.7995317625985,3550.953573220415,84.31104646069332,1.2793043627606369,17.377838696351354
Rub Al Khali,18.12645721435547,46.12490463256836,l,1153.5799308079002,32421.87352880389,33.00462773648424,l,764.0624059429898,10350.775191160277,21.64489539927571,3.059147455573942,5.545544349087482
El Djouf,18.407487869262695,354.374267578125,t,713.2546910883241,3812.745886886818,22.941201191509712,b,491.9809136764455,642.5304544622661,20.416816227685597,7.431909276014977,14.793769950789033
Central Takla Makan,39.76579284667969,87.18731689453125,b,2168.455277515738,5717.482699290141,91.23604845604866,b,2168.455277515738,5717.482699290141,91.23604845604866,23.856910582988977,27.360119690413413
Rub Al Khali,19.5316104888916,46.968650817871094,l,1114.65196315869,14701.00816175839,21.20142236509039,l,1114.65196315869,14701.00816175839,21.20142236509039,2.0400748361286447,5.668807552468114
Southwest Takla Makan,38.079612731933594,78.74983215332031,b,578.7143973779873,1420.5165433544514,21.64489539927571,b,578.7143973779873,1420.5165433544514,21.64489539927571,4.0468254131741235,7.188531237940184
An Nafud \& Ad Dahna,27.962520599365234,41.34366226196289,b,1553.7976865244168,1749.4686686237653,62.68320771657859,b,1553.7976865244168,1749.4686686237653,62.68320771657859,2.4560213137826445,5.344401838504188
Central Takla Makan,37.798580169677734,82.40607452392578,t,1700.970868033327,7511.73846296301,74.14527998475296,t,1700.970868033327,7511.73846296301,74.14527998475296,3.6969925543993165,9.814212440856998
El Djouf,18.12645721435547,353.530517578125,t,505.62756258320906,2961.2708418022853,12.0931685091304,t,505.62756258320906,2961.2708418022853,12.0931685091304,7.294849331319739,15.127015330433814
Grand Erg Oriental,32.45900344848633,8.999980926513672,b,1258.0288504248915,2251.084094591797,64.28653330171012,b,1258.0288504248915,2251.084094591797,64.28653330171012,7.8409108809055486,27.04238886706574
Rub Al Khali,21.498821258544922,50.62489318847656,b,2021.2457580077826,5810.55429883321,16.800805333559158,b,2021.2457580077826,5810.55429883321,16.800805333559158,4.35351620129373,7.078689170958994
Rub Al Khali,18.96954917907715,53.4373893737793,s,1887.2919798314024,3042.136067176847,102.18642106939384,s,1887.2919798314024,3042.136067176847,102.18642106939384,3.2190705063566902,5.823684444810604
Rub Al Khali,20.655731201171875,49.49989700317383,l,797.2714310419652,8308.318895827808,21.42315888218305,l,797.2714310419652,8308.318895827808,21.42315888218305,3.2771835518138004,6.083232332036295
El Djouf,19.250579833984375,349.874267578125,b,930.19366685351,3164.408075299676,22.207765019587843,b,930.19366685351,3164.408075299676,22.207765019587843,9.691841047666468,18.05348971707182
Grand Erg Oriental,32.177974700927734,8.999980926513672,b,1835.3974576182534,2463.7126073667264,46.08708224495112,b,1835.3974576182534,2463.7126073667264,46.08708224495112,8.122423675140533,26.409797507085575
Aoukar,18.12645721435547,349.311767578125,t,1425.438562634817,11220.233214569069,46.47938531365351,t,1425.438562634817,11220.233214569069,46.47938531365351,7.7585926074398275,11.86498137873687
El Djouf,21.217792510986328,352.405517578125,l,1322.153527819862,42176.36589427649,33.260477563898846,l,1322.153527819862,42176.36589427649,33.260477563898846,9.586907183744472,14.55236034599879
Grand Erg Oriental,29.64870262145996,5.0624895095825195,l,1993.8430810463244,32644.712080127625,152.74234696652007,s,1091.636871569088,2800.24250357448,30.957829117167382,2.169471360301876,16.521989414047745
Rub Al Khali,23.7470645904541,55.12488555908203,l,1539.643846046189,23295.733297847124,24.1863370182608,b,860.921745151582,4521.325809862001,18.31884764288582,3.3582456554145357,10.239120734951904
Munga-Thirri,-25.433246612548828,137.2497100830078,l,430.54407724716486,3978.3107530027864,18.79643398739309,l,199.74667850261764,704.1116378415279,10.04636988981355,8.701458422393152,15.247200211612551
Central Takla Makan,38.079612731933594,82.68732452392578,b,1359.8733061779517,4186.787305425328,31.537755392640495,b,1359.8733061779517,4186.787305425328,31.537755392640495,4.671382770974772,10.67982900601167
Central Grand Sand Sea,25.99530792236328,25.87494659423828,l,1118.2712604745798,8546.42265782174,44.859003073361,n,647.7037198674111,1064.9927651160015,36.24539221706925,1.7946357292271609,4.681834273393142
Central Takla Makan,40.04682540893555,84.93732452392578,b,1502.4385382964892,5272.760363287379,98.24633372720888,b,1502.4385382964892,5272.760363287379,98.24633372720888,8.073859190835208,12.132135123756857
Grand Erg Oriental,29.929733276367188,8.156232833862305,s,1936.7362875299898,3220.3951959443743,169.18496254169878,s,1936.7362875299898,3220.3951959443743,169.18496254169878,1.357491929345895,16.35253395759795
El Djouf,19.5316104888916,355.780517578125,l,624.1121586856877,6855.2758392666865,19.25696367673938,l,624.1121586856877,6855.2758392666865,19.25696367673938,6.337951943540293,12.017811416290638
Central Takla Makan,40.04682540893555,87.74981689453125,b,2073.5696057335335,5311.277764071757,76.66966494857708,b,2073.5696057335335,5311.277764071757,76.66966494857708,25.44093568116389,28.655224680378442
Grand Erg Oriental,32.45900344848633,8.156232833862305,b,1592.7509914937662,2649.7443284895307,56.593981824110955,b,1592.7509914937662,2649.7443284895307,56.593981824110955,4.722560676324841,22.793359526242096
East Erg Issaouane,27.962520599365234,7.3124847412109375,s,2254.7252393201416,4629.54495546508,93.53869690278015,s,2254.7252393201416,4629.54495546508,93.53869690278015,5.026174871638561,17.433742287140692
Grand Erg Oriental,32.45900344848633,6.749985694885254,b,1934.774444610287,6758.67859993598,31.554812047801466,b,1934.774444610287,6758.67859993598,31.554812047801466,3.95978890875194,20.65095179396853
East Erg Issaouane,28.524580001831055,8.718731880187988,b,2336.369359419893,4596.8172702668635,55.09299616994526,b,2336.369359419893,4596.8172702668635,55.09299616994526,7.467322994801999,20.212268267645758
Ergs Iguidi \& Chech,27.119428634643555,358.593017578125,l,1323.684515760314,46173.7548861132,17.977714539666348,l,1022.867366223774,17897.11841983696,16.766692023237212,7.531348955915438,19.026196652769944
Rub Al Khali,21.77985191345215,54.84363555908203,b,1777.8263034226554,3688.8279935675123,122.15976426289411,b,1777.8263034226554,3688.8279935675123,122.15976426289411,2.5387565952440387,5.360990407314001
El Djouf,21.77985191345215,350.155517578125,l,1478.1887510659983,15915.9390130707,31.964171771664834,l,1478.1887510659983,15915.9390130707,31.964171771664834,5.903024192975558,9.529995765917405
Ergs Iguidi \& Chech,27.962520599365234,356.061767578125,s,1771.481278410428,3239.359040340793,32.492928081655016,s,1771.481278410428,3239.359040340793,32.492928081655016,0.8047710106910371,22.521242409610043
El Djouf,22.3419132232666,350.718017578125,l,1802.2337272296113,40107.753791723255,43.08511093661973,l,986.1378333675054,9444.178006239683,28.740463946240798,6.121893327374691,10.552706928603003
Munga-Thirri,-24.309125900268555,136.1247100830078,l,371.7700267462099,1995.4012889997955,18.31884764288582,l,203.09378538546554,451.69079766883533,13.1336244739498,10.431770394219955,17.195192249040556
Trarza Reion Desert,18.12645721435547,345.093017578125,l,1146.5759804110196,16647.69719693461,35.05142635580109,b,585.0985996732717,2293.005082137983,21.42315888218305,7.988959605647654,18.50202494644316
East Erg Issaouane,27.40045928955078,7.3124847412109375,l,2354.5481658977433,18681.666578029788,107.30341761768598,s,1537.6642093447404,4161.818667615349,68.87477354001206,4.952547375543257,14.254114508237246
El Djouf,21.217792510986328,349.874267578125,l,1461.233525995581,44405.892663748586,26.506042120153232,l,1461.233525995581,44405.892663748586,26.506042120153232,9.90875772869324,14.460934612103562
Trarza Reion Desert,17.845428466796875,345.093017578125,l,969.5400858192144,22542.587683892536,28.143481015606714,l,969.5400858192144,22542.587683892536,28.143481015606714,8.252742733594527,18.123211420189346
El Djouf,22.3419132232666,354.374267578125,l,1237.9133505349935,9201.638877656165,42.76103448856123,l,465.3161660678816,770.6148932091913,24.032827121812037,9.947577833660642,15.828974632703863
Idehan Ubari,28.24355125427246,11.53122615814209,l,1727.1103033060358,11276.521809923683,48.082710898785045,s,1156.6943081182376,2648.0447631806855,42.1981648682491,2.6909296176477344,15.029229941659844
Central Takla Makan,40.04682540893555,84.65607452392578,b,1479.3111579031306,6221.974101975399,74.4522997776505,b,1479.3111579031306,6221.974101975399,74.4522997776505,7.603204120357238,11.471461318076358
Ergs Iguidi \& Chech,27.681489944458008,355.218017578125,s,2619.1632481914435,4494.895931233974,72.98542743380675,s,2619.1632481914435,4494.895931233974,72.98542743380675,0.4857818221603845,19.816253121147867
An Nafud \& Ad Dahna,29.367671966552734,40.781166076660156,b,1143.4389910097639,2474.8996157699876,30.156166324601617,b,1143.4389910097639,2474.8996157699876,30.156166324601617,2.482874366833595,7.2822483771962725
Idehan Ubari,27.681489944458008,10.124979019165039,b,1976.9844656457103,11007.081951129834,43.68209386725381,b,1976.9844656457103,11007.081951129834,43.68209386725381,4.480800520028882,14.972857349773253
Rub Al Khali,20.093669891357422,48.374900817871094,l,1263.2807827763459,16923.647618363117,23.879317225363273,l,1263.2807827763459,16923.647618363117,23.879317225363273,2.7093310968998687,5.3621384549999185
Idehan Ubari,26.276338577270508,10.687478065490723,b,2146.582414600942,4842.559939591876,97.49584090012604,b,2146.582414600942,4842.559939591876,97.49584090012604,2.0964654767106956,12.151352108715987
Rub Al Khali,21.498821258544922,54.56238555908203,b,1155.4636511544652,2630.3181260375395,30.51435608298207,b,1155.4636511544652,2630.3181260375395,30.51435608298207,1.9589675011457495,5.247283101289885
Tengger Desert,38.92270278930664,104.6247787475586,l,3123.3011372727274,35426.95528965027,38.22396421574221,b,1355.680734084342,2140.8908255002384,25.687322672426493,3.099107220236738,24.327762276056593
Rub Al Khali,17.845428466796875,48.65614700317383,l,1467.7708257515467,26409.824639266284,56.798661686042635,l,1467.7708257515467,26409.824639266284,56.798661686042635,0.8585814308210243,4.8259928156594984
El Djouf,20.093669891357422,352.405517578125,b,431.2133839537027,832.8005556052959,12.383131646866955,b,431.2133839537027,832.8005556052959,12.383131646866955,8.860104003463144,13.398963367566976
El Djouf,20.9367618560791,351.843017578125,l,1427.0040469116122,44577.905431271014,36.65475194093263,l,1427.0040469116122,44577.905431271014,36.65475194093263,8.892900919222882,13.976922799732925
Northwest Takla Makan,39.76579284667969,80.71858215332031,l,809.3143746732331,5308.434007537852,19.23990702157841,b,241.45802248212078,288.84732823372775,9.074140545638045,4.457193650474062,7.314486172618261
Grand Erg Oriental,31.334884643554688,7.031235218048096,s,2112.244055377745,3094.645989406254,26.574268740797127,s,2112.244055377745,3094.645989406254,26.574268740797127,1.8603826568107809,18.749885326325323
El Djouf,20.655731201171875,349.874267578125,l,1011.6014229417691,32913.64568722948,18.83054729771504,l,291.19059382856983,1174.2894718055152,10.080483200135497,11.23475179538631,16.29807221018188
Rub Al Khali,20.9367618560791,52.03114318847656,l,877.4039593021483,16620.90238900574,19.34224695254425,b,208.75550713635306,373.87156578412805,6.5326989266529525,3.2645461525116937,6.345146664798406
Rub Al Khali,18.96954917907715,50.06239700317383,l,1427.4763242300924,28526.96379744095,62.71732102690054,l,1427.4763242300924,28526.96379744095,62.71732102690054,0.7408140974124049,5.191835781568017
Trarza Reion Desert,17.845428466796875,345.655517578125,l,1017.3723918601233,4735.073394027811,29.20099363558709,l,1017.3723918601233,4735.073394027811,29.20099363558709,7.994799057608578,17.956383709887298
Central Takla Makan,39.76579284667969,85.49982452392578,b,1585.1088965861425,6577.810628359647,77.98302739597206,b,1585.1088965861425,6577.810628359647,77.98302739597206,12.568066655377892,16.9207783670351
El Djouf,19.5316104888916,355.218017578125,l,497.08931492110656,6790.191942359392,18.25062102224193,b,273.920016720309,436.9497371920477,11.376788992369502,6.439095270872974,12.299860636159357
